,Unnamed: 0,Insult,Comment,Sentiment
1728,1728,1,w t f are you ranting about adolf,0.0
1729,1729,0,if he calling some bitch his girl he doesnt deserve you save yourself for someone who see past the superficial you deserve a man who will treat you a his one and only not just another girl and be worth it be the girlfriend a true man deserves youll win in the end,0.24
1730,1730,1,no kkkonservative sunmedia and fan here are the true racist they are here all day everyday spitting hateful venom i just do the same in reverse if you have a problem with me then say something to them unless you are a kkkonservative racist too hmm,0.04999999999999999
1731,1731,0,so the pool arent open sunday the hell are my tax paying for,0.0
1732,1732,0,no more juice and more more fielder,0.25
1733,1733,1,it rumored youre a fkucing moron,-0.8
1734,1734,0,you dont control who reply to any comment posted here,0.0
1735,1735,1,aw vicky2 you too easy to detect youll never be able to mind your tongue well enough to fool anyone with another id for very long one problem is your immense ego you need to feel like you matter you need to feel like your name is recognized to feel important you are too full of yourself to remain obscure for very long you are such an idiot,0.07533333333333336
1736,1736,0,the right wing cone headed tea bagger cannot adjust to the fact that president obama and the democratic party ha the ups on foreign policy and keeping u safe what a bunch of hypocrite,0.22023809523809523
1737,1737,0,mm hmm thweetyxa0 whatever princess progressive,0.0
1738,1738,0,no more government job no more subsidy no more health benefit no medicare social security etc,-0.17916666666666667
1739,1739,1,another idi0t who did not rtfa,0.0
1740,1740,1,youre a moron i cannot believe people are complaining about freedom of choice,-0.8
1741,1741,0,morcar you are hilariousnxa0nthe whole world wa at war with the nazi and it took 6 year to defeat themxa0but u expect a small village full of farmer and the like to have stopped themnxa0non what planet were you born,0.09999999999999999
1742,1742,0,what the fuck,-0.4
1743,1743,1,i dont know your unsolicited advice let me vent out my frustration before ixc2xa0cum into your mouth you sound like freaakin faggot,0.4
1744,1744,0,dont be fooledthe girl is americannvan jones is an avowed communist and the other white guy following him up is an idiotan unemployed idiot i think,-0.23125
1745,1745,0,good idea use your money and go out and create a job,0.7
1746,1746,0,and your point is,0.0
1747,1747,0,cbf is like otis from the andy griffith show,0.0
1748,1748,0,nigga fuck u tbone nd who eva else come to chicago and yo as gne be on a shirtswerve 075 hitsquad,-0.4
1749,1749,0,he go on all the site and spews hatred and toss out challenge,0.0
1750,1750,1,so you fuck your 3 dog your a sick fuuknby bitch i wa talking about womennbut the point you just tried to make make me want to fuk you up even more,-0.20476190476190478
1751,1751,0,fk you mtv,0.0
1752,1752,1,you are disgusting absolutely disgusting there is a young woman clinging to life and you feel the need to pas judgement judge not lest you be judged,-0.6333333333333333
1753,1753,0,why doe your profile say corrupt medium and yet you post under fredddd,-0.5
1754,1754,1,drago you didnt buy usher album you are obviously racist then you wont buy a black artist album because you dont like black people,-0.1111111111111111
1755,1755,0,please stop the money going to pakistanalso please stop travel for british citizen to this destination unless vetted and okayed by the authority they are free to come and go a they please back and forthalso i say ban the sending of money wire transfer back to that counrty from the ukyou only have to walk down the high street of east london and you will see the amount of place where you can send money to there with no id needed,0.057777777777777775
1756,1756,1,you are a friggin moron oh you didnt get the memo sorrynnyou are a friggin moron,-0.8
1757,1757,0,xanax wa her death blow xc2xa0that stuff is totally dangerous because you build a tolerance to it so quickly and if you stop abruptly you could d ie xc2xa0it is so insidious because you keep taking it more and more and it affect your memory to the point that you forget how much you took xc2xa0you take more because it loses it high effect yet it memory destroying effect get worse and you get to a point that you dont even know what you are doing anymore xc2xa0mix some serious partying in and you have a recipe for disaster xc2xa0she probably wa so drunk and drugged that she didnt know how much xanax she took you can easily forget that you took a dose if you have been high on them for day went up to her room took another big dose which wa the kil ler dose and the rest is historyxc2xa0,0.03107843137254902
1758,1758,0,youre really not helping your cause,-0.1
1759,1759,0,because you are a hater,0.0
1760,1760,0,none really know what obama is,0.2
1761,1761,0,whoever had the aldasity to compare that quitter to jordan ha to be born from 2003 on up never seen a champion at work,0.0
1762,1762,1,foolish rube we blew 4 trillion already on that stupidity,-0.6
1763,1763,1,really than why are there over 30 state that are against gay marriage xa0get your shit straight libturd,0.15416666666666667
1764,1764,0,i admit i like that freaky shit she talk about i fucking love it but it hard to get pas that face though,0.002777777777777768
1765,1765,1,you dirty fucker,-0.6
1766,1766,0,betty white said the if you have ball your weakxa0 a vagina make you strong because it keep taking a beatingxa0 she is right you knowxa0 we should listen to our elder,0.23968253968253964
1767,1767,0,gd you rally are an idiotxa0 the article talk of deportationxa0 and youre talking about lynchingxa0 what next annaxa0 is your little mind going to start imagining concentration camp in the negevxa0 with mass gas chamber cremetoriumsxa0 how many subsaharan refugee ha your country welcomed,0.10416666666666667
1768,1768,0,not the hurricane though you can keep that lol,0.8
1769,1769,0,it would fuck itself so hard,-0.3458333333333333
1770,1770,0,dude you are arguing with a birther,0.0
1771,1771,0,actually the u need to walk it own talk we preach to others about human right but it the u killing people and it own citizen with drone on presidential sayso have you been living under a rock for thepast decade our consitution bill of right is being shredded the u is trying to suck uzbekistani ball for the energy game and to establish u force in the region to containchinese influence in their own backyard the usbek govt make china look like a bunch of liberal,0.24642857142857144
1772,1772,0,okay you blew itnow he know we knowxa0 bummer wont like youand we all pray to bummmerwell if you stand on the left you doummmmmwatch the troll go nut nowlmao,0.25
1773,1773,0,i wa messing with that girl and you guy all stepped up like it your business lol get a life peopleits a forumnot real life,0.5
1774,1774,0,a a woman whats it like to be a a woman or a french or greek woman or whatever you are what nonsense meanwhile the muslim rape your continent,0.0
1775,1775,0,i love you not even kidding you just made my life whole again you are a rock star,0.35
1776,1776,0,amanda wish you lived closer im sure your mom are way better,0.5
1777,1777,0,everything in your post that i am replying to ha nothing to do with what is taking placewe have a president who is wiping away all state right in an effort to control everything via the whitehouseusa doe mean the united state of america after allnthe guy is desperately attempting to even have american suck it up and betray their core religious belief because it wont jib with his centralized government ideologyni suggest you get over it sir what he is doing is not american in any way shape or formnand i dont remember complaining about taxing i have been complaining about the spendingyour trying to put the cart before the horse not going to fly sir,0.024744897959183682
1778,1778,0,republican are disrespectful and really dont care about the american peoplethis ha nothing to do with ff they really just want to make the president look bad their are real issue out that to focus on,-0.019999999999999962
1779,1779,0,hey medium matter spin this the democrat under dear leader harr reid havent passed a budget in 1022 day exactly the clueless white house budget director tried rather pathetically i might addxc2xa0to blame it on the republican hexc2xa0says it because they need a 60 vote super majorityxc2xa0which they dontthey just need a simple majoritywhich thexc2xa0do nothing democrat congress ha had for the last 1022 day so what is the excuse because they dont want to have to force their vulnerable member seeking reelection to have to vote on a budget that should offend hard working taxpayer and if they dont have a budget printed out then it easier to blow that budget out of the water without taking the heat they deserve it time the people that owned the white house the senate and the house for the first 2 whole year of this idiot administration to own up to the mess they created or savedxc2xa0xc2xa0,-0.013095238095238108
1780,1780,0,okay booby i dont let my kid watch fox cartoon or show after 7 pm because they sell and push sexual promiscuity no family valuesnnim merely pointing out all the assclowns who are being duped by this international medium giant that ha an agenda there is nothing fair and balanced about fox and they are definitely not promoting family value nnbut they are very good at packaging it so moron believe they arennso by all mean continue to be programmed and watch your fox news,0.09974999999999998
1781,1781,0,yeah it difficult if your chick thought you didnt give a fuck and then all of a sudden you act like you cant live without hernnon the bright side though now she know you do give a fuck which is a good thing now though the only play is to back off and let her miss you,0.02626262626262626
1782,1782,0,this place will become another millenium dome spur are not a big enough club for this sort of stadium it got failure a a football stadium and thus becomes a concert arena to pay the bill written all over it and the funny thing is who the hell will travel to tottenham for a concert there will be a big white elephant in tottenham to replace the rusty chicken hahahahahahann nn,-0.09523809523809525
1783,1783,0,strongme and mine are just backup singer here part of the joemygod choirand i say yes to everything mr beeblmeyer stated above and to the critic of joe jervis i say horsepissnbspnbsp news is danbspnews and ya print the truth that is the whole fucking pointnbsp well done joenbspstrong,-0.13333333333333333
1784,1784,0,when a decision go against them why do all foreign player look like youve just raped their wife stolen their dog and shit in their bed,-0.1625
1785,1785,0,and youre a baseball fan,0.0
1786,1786,0,dont forget we supplied arm and training to the afgans torturing their soldiersnow it ha come back around,0.0
1787,1787,0,ocapoasyou are twisting word,0.0
1788,1788,0,fuck i love this brand gibson,0.04999999999999999
1789,1789,0,citynnchelseannunitednnarsenalnnliverpoolnntottenhamnnnewcastlennevertonnnfulham,0.0
1790,1790,0,you got all this payroll standing around god what a fucking great quote,0.8
1791,1791,0,but dante with all due respect you are a hard core partisannnyou do not accept fact which counter your stated positionsnnyou falsely call government website right wing blogsnnyou never furnish a documented fact in support of your own position while demanding them of othersnnyou refuse to even discus any opposing position in a civil manner choosing instead to call your conversants liar stupid etcnnin short your post demonstrate you to be a hard core ideologue devoid of any ability to think critically,-0.11226190476190478
1792,1792,0,you have to have a truly twisted and evil mind to think up something like this bill could it be one of alecs concoction,-0.75
1793,1793,0,butchfries the prayer breakfast ha been going on for year and president over the decade have gone to these event,0.0
1794,1794,0,curly girl oh you just made my heart skip a beat it is sort of embarrassing to write about your mental health challenge on the internet i appreciate you saying that and no youre not a weakling i dont think any of u handle stress a well a we seem to on facebook,-0.1
1795,1795,0,he a islamic recruit into terrorism,0.0
1796,1796,1,parentsxa0 he wa visiting his dad fiancexa0 geeez dude you really are completely stupid,-0.29999999999999993
1797,1797,0,human intelligence at it simplified extreme,-0.0625
1798,1798,1,suck my dick bitch,0.0
1799,1799,0,worthless scumbagxc2xa0 you think he didnt threaten to hurt that baby in the middle of all thatxc2xa0 should never see the light of daybut of course hell be out of jail in 3 year to rape again,-0.125
1800,1800,0,another 3up 3 down for zito would be nice,0.2222222222222222
1801,1801,0,exactlynsee you dont learn quality fact like that in school they tell you you have to spend week in the hospital well fuck them,-0.4
1802,1802,0,he seemed very sour that first hour or so like i wa saying i think he shine on the stuff that mean more to him i wa still elated to see him live finally,0.06314393939393938
1803,1803,1,aww poor babynni think youre just jealous because you spent your spring break at the pond in te back of the trailer park with the other idiot redneck,-0.1875
1804,1804,1,choosing to not eat animal doesnt make you a pussy go choke on a corndog bitch,0.0
1805,1805,0,thats a fucking pennisxbfxbfxbfxbfxbfxbfxbf bloody lol,-0.19999999999999996
1806,1806,0,worked six christmas day in a row for the overtime,0.0
1807,1807,0,they just need to borrow money from daddy to start a business,0.0
1808,1808,0,he can fuck me anytime ill do whatever he want,-0.45
1809,1809,0,union dont cheat management doe a well a politician wisconsin see that now,0.0
1810,1810,0,janab haroon sahibnnimran khan ko lower middle class ka likh kar aap nay apnay ghubbaray say hawa nikal dee bhai itna favoratism acha nahin hay you will lose respect of your reader,0.0
1811,1811,0,wait let me get my boot on it getting deep here you do know you are just repeating right wing pablum that ha been proven false dont you,-0.038095238095238126
1812,1812,0,apa tindakan jakim,0.0
1813,1813,0,unlock your cap lock refrain from the vulgar language a it make you looknignorant yesthese gullible naive people go to her they dont know anynbetter we already know this whats your point speak rationallyor notnat all lay off the energy drink and the michael jackson music,-0.5
1814,1814,1,you a fucking little coward of a bitch,-0.1875
1815,1815,0,how about trying this have your kid come home before 1am say about 10pm he is 16 take responsability for your kid,0.0
1816,1816,0,nice body chestxa0 but the penisxa0 maybe crowdedxa0xa0but when u go under,0.6
1817,1817,0,a baby of any specie that is killed for food is sad but i think you miss the concept of what it mean to be a provider specie,-0.33749999999999997
1818,1818,1,oh poor youyou are judged for being blackthen poor me i have to listen to your whiny black azz,-0.32222222222222224
1819,1819,0,well i sure aint for the intruderxc2xa0 but some more liberal fella might want to discus term like you can have my money dont hurt mexc2xa0 or get out of my house or ill blow you awayxc2xa0 personally i dont believe in negotiating with vermin,0.125
1820,1820,0,strongwhom the god would destroystrongnn nit seems thatstrong obama in a classic act of hubris ha created the mean of his own destructionstrong through his great historical contribution his health care bill he ha struck what wa surelystrong intended to be a lethal blow against the oldest organization on earth an organization with something on the order of a billion member with a cadre of hundred of thousand of highly trained and dedicated personnel and a history of overcoming political threat that make obama look like a kindergartnernnim referring of course to the catholic churchstrong now i dont mean that the archangel gabriel will appear out of the east to scourge the administration with a blazing sword though i would pay to see that what im saying is that strongobama ha at last taken the step that we all knew he had in him the ultimate act of arrogance and contempt that will bring the force of history down upon himstrongnnthe left ha always underestimated the catholic church stronghow many division ha the pope stalin once asked molotov mocking the church powerlessness in the modern era he wa not around to see john paul ii rend the bolshevik kingdom in twain at the climax of the cold war utilizing the only force he required moral certainty and absolute faith in the divine missionstrong most american leftist are a little different viewing the church a an anachronism obsessed with medieval idea having no place in the third millennium and populated with strange figure in outmoded clothing if not with an endless parade of childmolesters nnstrongwhat they overlook is two thousand year of historystrong an organization doe not survive for that length of time and no other organization ha without internalizing thing not completely understood by even the deepest thinker among u strongnnthe church survived the fall of rome the barbarian the first muslim upsurge several schism the renaissance prince the 20thcentury totalitarian and it own plunge into decadence and it will also survive modernismstrong which is in fact what it confronts in obama a man of vast though superficial sophistication and little insight who ha punched all the ticket available to him in his epoch and culture and truly belief there is nothing else strong and now this man afraid of revealing his own college transcript think he can take on the church of peter founded a millennium before the appearance of any nation now existing on this earthstrongnnnread more httpwwwamericanthinkercom201202whomthegodswoulddestroyhtmlixzz1mknby0d3,0.04299873737373738
1821,1821,0,are you fucking kidding me,-0.6
1822,1822,0,we know whom obama loveshimself only and always,0.0
1823,1823,0,kachina2 xa0are you kidding or just so stupid xa0the want to run the country xa0he cant run a household budget xa0oh wait let blame it on the bank xa0bastards want there money back xa0ah you have to love the ndp,-0.09999999999999998
1824,1824,1,yeahi bet you inbred hillbilly,0.0
1825,1825,0,spanspanspanspanchiara hai fatto tutto da sola io ho commentato quello che ho letto sottolineando una tendenza generalernspanspanspanspan,0.0
1826,1826,0,just need to sign on then no worry benefit will ensure ther stay,0.0
1827,1827,0,thought it would be lung cancer,0.0
1828,1828,0,update may be slow but atleast you have a reason to update not just for a facebook integration and io is small and doesnt have much that in it except the apps so it obvious updating is easynnand i can always but custom rom with android 40 on my phone so android win again,0.09
1829,1829,0,only her palm and the bottom of her foot are white,0.0
1830,1830,1,woowww you really are an idiot you need to go to school like really bad,-0.4333333333333333
1831,1831,0,claudell washington wa a starter too,0.0
1832,1832,1,youre a sick fuck,-0.5571428571428572
1833,1833,0,whats your point who ever score the most win,0.65
1834,1834,0,shooter xa0xa0tpbderek see just like i said someone ha to fucking score,-0.6
1835,1835,0,holy shit i didnt realize that,-0.2
1836,1836,0,where do those blessing come from,0.0
1837,1837,1,stupid jerk called child rape anal sex it called anal rape you sick freak,-0.7571428571428571
1838,1838,0,pmendez cited a proof of his point that keynesian economics doe not work an article in wikipedia which is prefaced by this article need attention from an expert on the subject please add a reason or a talk parameter to this template to explain the issue with the articlennin other word what were seeing here is conservative parroting other conservative baloneynnplease show me just one fact used by conservative,-0.13888888888888887
1839,1839,0,how are the dodger a one man show kemp didnt play 15 game and they still kept on winning,0.04999999999999999
1840,1840,1,danamdnnnnnyou have realy no clue on every single idiotic comment of all your postsnwe all dont enjoy your stupid pro amd bullshit ignorancenplease crawl back then in the fat as of your gay loving buddy charliendemerjian semiinaccurate and try to find the light inside u stupid fagnnnnnwe realy dont need and want your post here anymore,-0.05793650793650792
1841,1841,0,yeah i got the same thing about 34 week ago xa0just couldnt post with it anymore xa0no email message or anything xa0even when i tried to post xa0just frozen,0.0
1842,1842,1,your dad is a pecker jerk,0.0
1843,1843,0,he is depending on the very short term memory vote,0.0
1844,1844,0,video breitbart v cenk uygar over rape at xe2x80x9coccupyxe2x80x9d campsnposted at 952 pm on february 14 2012 by allahpunditnnvia breitbart tv i should have guessed that eventually wexe2x80x99d be arguing over whether xe2x80x9coccupyxe2x80x9d ha a problem with crime notwithstanding the long long long long long list of alleged criminal activity at the encampaments remember thing at zuccotti park got so bad that a womenonly tent wa set up so that therexe2x80x99d be strength in number against sexual predator some feminist site criticized xe2x80x9coccupyxe2x80x9d for it rape problem back during the movementxe2x80x99s brief heyday even huffpo reported on xe2x80x9cmultiple incident of assault drug dealing and drug use rape and attempted rape according to conversation with numerous protestersxe2x80x9d per breitbart in the clip that detail apparently didnxe2x80x99t make it into their book and of course we only know about some of what went on at least one xe2x80x9coccupyxe2x80x9d camp reminded victim that xe2x80x9cwe do not encourage the involvement of the police in our communityxe2x80x9d and a new york city cop told big journalismxe2x80x99s joel pollak that xe2x80x9cthere are many incident of sexual touching and groping that go unreported to u mainly because the alleged victim is either too stoned or high to properly id them or they xe2x80x98dont want to get the guy in troublexe2x80x99xe2x80x9d some national medium outlet reported on the attack too this is why of course breitbart wa yelling at the occupier outside cpac to xe2x80x9cstop raping peoplexe2x80x9d but now that the movement is gearing up for a big spring comeback i guess itxe2x80x99s time for the leftxe2x80x99s whitewash to being in earnest itxe2x80x99s a nice bookend to their demagoguery over the tucson shooting in that case tea partiers were blamed for a crime that no tea partier committed whereas here no occupier are blamed for a crime that quite a few occupier allegedly committed fourteen minute but well worth itnnvideonnhttphotaircomarchives20120214videobreitbartvscenkuygaroverrapeatoccupycamps,0.03478219696969698
1845,1845,1,lolwhen im with my homies i invite 3 bitch in my room your sister for my right nutyour girl for my left nut you moma for my dick nit a party xf0x9fx91x99 it a partyxf0x9fx8dxbb i coming bitchsxe2x9cx8cxf0x9fx94xab say uh,0.14285714285714285
1846,1846,1,got a problem with haitian people dumb fuck he not even haitian ignorant as nigga,-0.3875
1847,1847,0,well i always just called it pitching,0.0
1848,1848,0,lol watching so much baseball before bed ha been giving me weird dream last night i dreamed i got called to play left field for the ranger haha considering im right handed 54 and a girl i dont think that would work out well but it wa awesome,0.24821428571428572
1849,1849,0,i would totally agree fuck motion gaming achievement are where it at,-0.2
1850,1850,0,so are you better off now than you were before bho wa elected,0.5
1851,1851,0,dont threaten me stevenever ever threaten me,0.0
1852,1852,0,i think this wa man on girl so i dont understand your comment,0.0
1853,1853,0,i do not believe so xa0just like the scotus cannot declare war,0.0
1854,1854,0,no kidding how did you learn to type,0.0
1855,1855,1,go change your tampon maggot,0.0
1856,1856,1,a guy born with a silver spoon in his asshole david mccullough jr delivered this speech are you a fucking dumb as please tell me what your problem is with this im guessing your mother must have fucking let you suckle her tit until you graduated high school then you got pissed off at her when she pushed you off her tit and called her the worst mother ever oh boo fucking hoo that mean man said youre not special i watched this thinking this guy is gonna be some jack as and in reality he gave a great speech and spoke some beautiful truth you honestly must be the type of person who try to make the occupy movement look badare you a fucking agent provocateur i wanna call you a stupid fucking hippie but that would be an insult to them,-0.20431318681318678
1857,1857,1,come back when you are out of puberty,0.0
1858,1858,0,beerxa0 doomsday pepper are like zombie it only take one and youre fucked,-0.3
1859,1859,1,were talking about murder here racist a s s hole,0.0
1860,1860,1,your a troll bitch,0.0
1861,1861,0,no another idiot ezra,-0.8
1862,1862,0,like if you were unable to read this comment because other comment loaded so fast,-0.14166666666666666
1863,1863,0,blessedassurance if you have the opportunity to look into planned parenthood statistic youll see that the work they do with abortion service is a very small percentage of the service they provide to low income citizen for many people especially in today difficult economy this is the only health care they are able to afford i hope youll consider the life of those people while youre debating this tough issue,-0.026736111111111113
1864,1864,0,syd barret wa mentally ill he wa bipolar with a mix of autism and schizophrenia thats nothing fun my friend he died at 60 year old and still lived with his old mother in the county in england and he rode his bicycle alot before he died he wa a friend of mine since 1968 i wa in a band called hawk wind back then when we were musician and friend,0.0
1865,1865,0,sadly we cant really affod to let him go or ally will need to bring in at least another 2 or thres stikers if he doe it wa an awful game on saturday and really showed u up for how poor our finishing and striker were in time of desperation go back to the long hoof up the park and all jela could do wa try to head the ball on to nobody he also wa trying to many flicksnn,-0.175
1866,1866,0,didnt mean to make you sentimental,-0.28125
1867,1867,1,youre just a mouthy bitch just like your whore mother now get back in the kitchen make me a sandwhich now,0.0
1868,1868,0,is english your second language,0.0
1869,1869,0,what fox need to do is hire some ex navmarinearmy boy and post em up in their employee yard let the libs come i gaurentee the biggest as kickin those yellow winneys ever got this is the problem with the united state gone are the day when you could give an idiot a smack in the face now you haveta knock em out and hittem so hard they have no recollection who they are or where theyre from,-0.36388888888888893
1870,1870,0,are you serious,-0.3333333333333333
1871,1871,1,them some ugly motherfucker proof you dont need to be beautiful to make it in hollywood you just have to know who to blow,0.07500000000000001
1872,1872,1,senator brydxa0 democratnnsaul alinsky aka libtardsxa0 socialist,0.0
1873,1873,0,picking a mate is not just picking a mate more importantly it is picking a father for your childrennnbingo that is the mentality that i have that ive grown up with thats how ive almost always seen it not just selectively choosing a mate for me but also for my future possible child joyce345,0.225
1874,1874,1,try to write in english next time dopey,0.0
1875,1875,0,sander you really go through 3 screennames in one day you were 48 yesterday right,0.24285714285714285
1876,1876,0,oh lemonfemale you are so very wise,0.9099999999999999
1877,1877,0,that wa flat out awful arod cant catch up to the fastball anymore,-0.5125
1878,1878,1,have you been living under a rock kaden,0.0
1879,1879,1,you poor hopeless moronyou still fall for this shitnmust suck to be you,-0.4
1880,1880,0,riddell is just parroting the brown own propagandaxa0about being a politician of substance over style when he actually ha neithernndo we rememberxa0browns moral compass shame about all the overweening ambition and bullying thoughxa0 and that the clunking fist of mr prudent the iron chancellor had effectively ended boom and bust for u all or had itnnthe telegraph is disgracing itself by publishing this abysmal journalist with her badly thoughtthrough and uninteresting nonsense,0.10000000000000002
1881,1881,0,hey robme like dog he might like that thing on trump head,0.0
1882,1882,0,if i remember his election wa a very hotly contended one in the union and there still a lot of soreness about it,0.325
1883,1883,1,go away you fucmkers,0.0
1884,1884,0,una volta lho fattotornata da una settimana di vacanze avevo centinaia di nuovi post nei feedho cliccato su segna tutti come letti con un groppo in golaperxf2 che liberazione d,0.0
1885,1885,1,you are toostupid to breathe,0.0
1886,1886,0,code for you didnt pay the bill,0.0
1887,1887,0,thunder in 4nn thunder clown,0.0
1888,1888,0,i can feel sorry for you both i am a child of god just a you are and i do not hate you but i do feel sorry for you because i feel so much hate in your word very sad,-0.41
1889,1889,0,harden got schooled by a 34 year old bald man,0.1
1890,1890,0,you are right,0.2857142857142857
1891,1891,1,this nigga gay i would have been fucked that bitch,-0.09166666666666665
1892,1892,1,bristoljust like your mom you are an idiotxa0 just another slave to right wing ideology that do not cross path with realityxa0 you are just another kid who had a kid,0.14285714285714285
1893,1893,0,this is fair and the right thing to do do the right thing and the right thing will happen how can those on limited income be expected to carry the burden of increased property tax on a yearly basis hope ulster county can and will do the same thing,0.19795918367346935
1894,1894,0,no such thing a a gay marriage it is not recognized and every state that ha had a voted on it ha voted it downby a landslidemarriage is definedbetween a man and a woman,0.20833333333333334
1895,1895,0,canada which province are you from nsw myself,0.0
1896,1896,0,likely back this week cabrera ran today and hafner got some swing and running in cabrera will be back tomorrow or wednesday and hafner in the next couple of day,0.0
1897,1897,0,are you related to him or something i cant figure out why someone would defend him,0.0
1898,1898,0,yep i know you are a beach baby x,0.0
1899,1899,0,i have not found one right wing fanatic in 3 kid in public schooll system in 12 year eachxc2xa0 not to mention the parent who man the property increase table for the final time every time we need money for our bus or the bus wont run then the tax is approved again and yet the bus wont run then next voting block uh you are not going to have a fire dept teacher blah blah blah so let give them all a raise that 75 cannot afford so we lose our home they get a raise perfectly fair i really think everyone need to suck it up no wonder they are worried about turkey sandwich god my parent would have been on prison for the bologna spread that they ground up every week but then again we had to walk home we did not have a car pool taking u from step to step my dad made milk from 1 gal add enough powdered milk to make 3 gal add to corn flake child abuse,0.11071428571428571
1900,1900,0,america are you enjoying your corporategovernment xa0you voted for it dont complain when you get more of it with republican,0.5
1901,1901,1,commenter why are you still trolling here you are the loser,0.0
1902,1902,0,you arexa0absolutelyxa0right,0.0
1903,1903,0,inhofe there nothing the epa can do to miner what the mining company havent already done and done far worse they are the one literally killing the miner for the sake of profit they are the one you should be investigating and not protecting,-0.15000000000000002
1904,1904,0,they are weakxa0 they have ton of ammunition and use none of it,0.0
1905,1905,0,fuck this shit and fuck the palins nnthis is the kind of banal bullshit which should have no place on television much the same way local famewhore lara bingle should not be on australian tv,-0.05555555555555555
1906,1906,0,you are right but first we must find out who are the real bh who tell the pastor thatxa0 bh are in town how do they know why didnt they arrest those who attended the meeting who order the army to goxa0 who why how,0.17142857142857143
1907,1907,1,you must be a faggot to assume that im on them bitchnigga,0.0
1908,1908,0,what a terrible woman she ha no idea how childish she sound not to mention she think she is far better looking than she is she look like a very rough pre op trannie why are these people never infertile not that id wish that on anyone but you have to wonder what future generation will be like if thing like this are allowed to breed,-0.04714285714285714
1909,1909,0,och alla barn xe4r lika och fungerar pxe5 precis samma sxe4tt och alla saknar grundlxe4ggande konsekvenstxe4nkande ehnnom barn ge rxf6strxe4tt bxf6r man rimligtvis antaga att merparten inte kommer utnyttja denna precis som ho den vuxna befolkningen,0.0
1910,1910,0,for some reason im in the mood to keep showing everyone fanart xd nnthis fangirl cannot contain her love right now,0.39285714285714285
1911,1911,1,stupid fucking idiotswhat more can you say these freak should put sign on their forehead saying this space for rent,-0.3
1912,1912,0,lol man you are relentless,0.8
1913,1913,0,i wa thinking the same thing,0.0
1914,1914,0,what the fuck doe this sentence mean,-0.35625
1915,1915,0,nogicat posey is a valid excuse aside from his production more importantly he is the catcher if you know your baseball catcher are the one managing your pitching staff,0.2833333333333334
1916,1916,1,i would have paid good money to watch you do that only to watch you get your as beat down afterwardsnninstead you made some sarcastic comment in your head and went back to drinking your fruity little drink with the umbrella in it right,0.10609410430839002
1917,1917,1,you are the real ssho le and i hope people on here realize that you are a pretender,0.2
1918,1918,0,ecolax is stupidndo you wanna be better or have cleaner ballsnthey are nott grippy wat so evernthat noise is just to make you not hear what they do,0.5
1919,1919,1,some of you must think our enemy are a gullible a you are xa0nothing interesting here xa0move on,0.5
1920,1920,0,hey dont try to make me look like the fool for thinking that way youre here just a much a he is lol,0.8
1921,1921,0,lolthey will find a way to lose,0.0
1922,1922,1,teresa heckle amp jive you are sooo uneducated skanky nasty desperate fake a lier and a criminal i never liked you before but now i despise you the more you open your mouth the more you expose yourself for being a terrible mother lousy friend the absolute worst sister everyou dont deserve to have your brother joe his super family jacqueline caroline or cousin kathy in your life they are all much better than you or your dumb family,-0.24277777777777773
